type,epoch,batch,total_loss,valid_acc,correct,total,batch_time,timestamp,total_training_time
epoch,99,215,1.2879736535819883e-05,1.0,16,16,5072.026928186417,2024-12-10 07:51:03,5072.026950120926
epoch,99,220,8.227200294006959e-05,1.0,16,16,5072.762880086899,2024-12-10 07:51:03,5072.762919187546
epoch,99,225,7.36818523869822e-06,1.0,16,16,5073.508071899414,2024-12-10 07:51:04,5073.508092880249
epoch,99,230,5.738100632373887e-05,1.0,16,16,5074.268685102463,2024-12-10 07:51:05,5074.268708229065
epoch,99,235,7.793328520898421e-05,1.0,16,16,5075.015219926834,2024-12-10 07:51:06,5075.015239953995
epoch,99,240,4.644391070131617e-05,1.0,16,16,5075.760164260864,2024-12-10 07:51:06,5075.760184049606
epoch,99,245,3.4761903140430255e-07,1.0,16,16,5076.491733074188,2024-12-10 07:51:07,5076.491754055023
epoch,99,250,1.9844237365412605e-05,1.0,16,16,5077.248566150665,2024-12-10 07:51:08,5077.2485871315
epoch,99,255,4.13016557737089e-05,1.0,16,16,5077.986834287643,2024-12-10 07:51:08,5077.986855983734
epoch,99,260,3.331631987890129e-05,1.0,16,16,5078.732738018036,2024-12-10 07:51:09,5078.732765197754
epoch,99,265,1.6385038701634406e-05,1.0,16,16,5079.480676174164,2024-12-10 07:51:10,5079.4806962013245
epoch,99,270,3.547446476453583e-05,1.0,16,16,5080.348332166672,2024-12-10 07:51:11,5080.348354101181
epoch,99,275,1.5407043453442145e-05,1.0,16,16,5081.133990287781,2024-12-10 07:51:12,5081.134012937546
epoch,99,280,7.046145988534518e-05,1.0,16,16,5081.984939098358,2024-12-10 07:51:12,5081.984961032867
epoch,99,285,1.5890361039404325e-05,1.0,16,16,5082.798220157623,2024-12-10 07:51:13,5082.798242092133
epoch,99,290,3.31913069550926e-05,1.0,16,16,5083.614093065262,2024-12-10 07:51:14,5083.614112138748
epoch,99,295,4.739137081835505e-05,1.0,16,16,5084.43741607666,2024-12-10 07:51:15,5084.437436103821
epoch,99,300,3.2282782196746014e-05,1.0,16,16,5085.2719712257385,2024-12-10 07:51:16,5085.271987915039
epoch,99,305,1.435762433573445e-05,1.0,16,16,5086.0904042720795,2024-12-10 07:51:17,5086.090426206589
epoch,99,310,8.04095574581849e-06,1.0,16,16,5086.918861150742,2024-12-10 07:51:17,5086.918881177902
epoch,100,0,9.252534790393908e-09,1.0,16,16,5087.277356147766,2024-12-10 07:51:18,5087.277376174927
epoch,100,5,4.266456352613709e-05,1.0,16,16,5088.104799032211,2024-12-10 07:51:19,5088.104819059372
epoch,100,10,0.00012182451800623279,1.0,16,16,5089.000195026398,2024-12-10 07:51:20,5089.000217199326
epoch,100,15,7.096784517749838e-05,1.0,16,16,5089.823394060135,2024-12-10 07:51:20,5089.823417186737
epoch,100,20,1.3840475605055135e-05,1.0,16,16,5090.651953220367,2024-12-10 07:51:21,5090.651975154877
epoch,100,25,7.640204547226197e-05,1.0,16,16,5091.433215141296,2024-12-10 07:51:22,5091.43323802948
epoch,100,30,6.122794089778731e-05,1.0,16,16,5092.25665307045,2024-12-10 07:51:23,5092.256674051285
epoch,100,35,4.4422288521940994e-05,1.0,16,16,5093.0848071575165,2024-12-10 07:51:24,5093.084829330444
epoch,100,40,4.519601443640432e-06,1.0,16,16,5093.913684129715,2024-12-10 07:51:24,5093.91370511055
epoch,100,45,1.997128217531752e-05,1.0,16,16,5094.662759304047,2024-12-10 07:51:25,5094.662781953812
epoch,100,50,6.304743593377002e-05,1.0,16,16,5095.398776054382,2024-12-10 07:51:26,5095.39879822731
epoch,100,55,1.5938177677777943e-05,1.0,16,16,5096.141656160355,2024-12-10 07:51:27,5096.141679048538
epoch,100,60,2.6479623547811666e-05,1.0,16,16,5096.879019021988,2024-12-10 07:51:27,5096.879041194916
epoch,100,65,7.222365445431807e-06,1.0,16,16,5097.72442817688,2024-12-10 07:51:28,5097.724449157715
epoch,100,70,6.431695563983866e-05,1.0,16,16,5098.459728240967,2024-12-10 07:51:29,5098.459750175476
epoch,100,75,1.8681912664245197e-05,1.0,16,16,5099.218691110611,2024-12-10 07:51:30,5099.218715190887
epoch,100,80,5.129626665492894e-05,1.0,16,16,5099.967961072922,2024-12-10 07:51:30,5099.967980146408
epoch,100,85,5.344035618981557e-05,1.0,16,16,5100.7151222229,2024-12-10 07:51:31,5100.715143203735
epoch,100,90,3.294432129416836e-05,1.0,16,16,5101.445175170898,2024-12-10 07:51:32,5101.445194005966
epoch,100,95,2.5691306483763565e-05,1.0,16,16,5102.19038105011,2024-12-10 07:51:33,5102.190402030945
epoch,100,100,1.0723517818725902e-05,1.0,16,16,5102.9526200294495,2024-12-10 07:51:33,5102.952641010284
epoch,100,105,2.3907170954249112e-05,1.0,16,16,5103.734924077988,2024-12-10 07:51:34,5103.734944105148
epoch,100,110,3.356272371085665e-06,1.0,16,16,5104.483505249023,2024-12-10 07:51:35,5104.483526229858
epoch,100,115,6.450023353288305e-05,1.0,16,16,5105.227087259293,2024-12-10 07:51:36,5105.227110147476
epoch,100,120,1.2737320110211349e-05,1.0,16,16,5105.966555118561,2024-12-10 07:51:36,5105.966576099396
epoch,100,125,3.8649805014941184e-05,1.0,16,16,5106.6975710392,2024-12-10 07:51:37,5106.697592020035
epoch,100,130,4.9198930098953604e-05,1.0,16,16,5107.522573232651,2024-12-10 07:51:38,5107.522594213486
epoch,100,135,7.78825555533439e-06,1.0,16,16,5108.259800195694,2024-12-10 07:51:39,5108.259822130203
epoch,100,140,5.2571453428595454e-05,1.0,16,16,5109.017490148544,2024-12-10 07:51:40,5109.017511129379
epoch,100,145,8.949304290298327e-06,1.0,16,16,5109.771990060806,2024-12-10 07:51:40,5109.772010087967
epoch,100,150,3.707981014780049e-05,1.0,16,16,5110.505208015442,2024-12-10 07:51:41,5110.505229234695
epoch,100,155,1.9763747793881678e-05,1.0,16,16,5111.253159999847,2024-12-10 07:51:42,5111.253180265427
epoch,100,160,5.347395903048093e-06,1.0,16,16,5112.002343893051,2024-12-10 07:51:43,5112.002364873886
epoch,100,165,4.391584009252377e-06,1.0,16,16,5112.739490032196,2024-12-10 07:51:43,5112.739510059357
epoch,100,170,3.074168322680249e-05,1.0,16,16,5113.480790138245,2024-12-10 07:51:44,5113.480812072754
epoch,100,175,2.7518690051863574e-05,1.0,16,16,5114.229773044586,2024-12-10 07:51:45,5114.229794025421
epoch,100,180,2.9875812951255773e-06,1.0,16,16,5114.990133047104,2024-12-10 07:51:45,5114.990154981613
epoch,100,185,1.741931291320391e-05,1.0,16,16,5115.820525169373,2024-12-10 07:51:46,5115.820545196533
epoch,100,190,7.839973595873235e-07,1.0,16,16,5116.571093082428,2024-12-10 07:51:47,5116.571114063263
epoch,100,195,2.5299079174915847e-05,1.0,16,16,5117.313153028488,2024-12-10 07:51:48,5117.313173055649
epoch,100,200,4.020083593548854e-06,1.0,16,16,5118.055302143097,2024-12-10 07:51:49,5118.055324316025
epoch,100,205,5.214795131728267e-05,1.0,16,16,5118.820245027542,2024-12-10 07:51:49,5118.820271253586
epoch,100,210,7.4847723252503704e-06,1.0,16,16,5119.558284044266,2024-12-10 07:51:50,5119.558306217194
epoch,100,215,1.2742303287365902e-05,1.0,16,16,5120.309851169586,2024-12-10 07:51:51,5120.3098731040955
epoch,100,220,8.088618156039761e-05,1.0,16,16,5121.049767255783,2024-12-10 07:51:52,5121.049788951874
epoch,100,225,7.29841566475156e-06,1.0,16,16,5121.781266212463,2024-12-10 07:51:52,5121.781287193298
epoch,100,230,5.6932816205025336e-05,1.0,16,16,5122.536345243454,2024-12-10 07:51:53,5122.536366224289
epoch,100,235,7.701537377189998e-05,1.0,16,16,5123.275421142578,2024-12-10 07:51:54,5123.275442123413
epoch,100,240,4.5798510559455585e-05,1.0,16,16,5124.114395141602,2024-12-10 07:51:55,5124.11443400383
epoch,100,245,3.4201528595601124e-07,1.0,16,16,5124.86572599411,2024-12-10 07:51:55,5124.865749120712
epoch,100,250,1.9619387245807503e-05,1.0,16,16,5125.610482931137,2024-12-10 07:51:56,5125.610503196716
epoch,100,255,4.089038084545916e-05,1.0,16,16,5126.3461220264435,2024-12-10 07:51:57,5126.346142053604
epoch,100,260,3.2971062388862746e-05,1.0,16,16,5127.087049007416,2024-12-10 07:51:58,5127.087070941925
epoch,100,265,1.6175709577714244e-05,1.0,16,16,5127.835435152054,2024-12-10 07:51:58,5127.835456132889
epoch,100,270,3.5141756059328664e-05,1.0,16,16,5128.567902088165,2024-12-10 07:51:59,5128.567923069
epoch,100,275,1.5200323069466108e-05,1.0,16,16,5129.303913116455,2024-12-10 07:52:00,5129.303935050964
epoch,100,280,6.961907941768247e-05,1.0,16,16,5130.0541450977325,2024-12-10 07:52:01,5130.054165124893
epoch,100,285,1.5721293528338907e-05,1.0,16,16,5130.789134025574,2024-12-10 07:52:01,5130.789156198502
epoch,100,290,3.2731146055884315e-05,1.0,16,16,5131.525533914566,2024-12-10 07:52:02,5131.525559186935
epoch,100,295,4.689175483878413e-05,1.0,16,16,5132.346522092819,2024-12-10 07:52:03,5132.346544265747
epoch,100,300,3.198515270494639e-05,1.0,16,16,5133.091921329498,2024-12-10 07:52:04,5133.091942310333
epoch,100,305,1.414740235923487e-05,1.0,16,16,5133.827980041504,2024-12-10 07:52:04,5133.828002214432
epoch,100,310,7.964072899227616e-06,1.0,16,16,5134.580779075623,2024-12-10 07:52:05,5134.5808000564575
epoch,101,0,9.101618310984317e-09,1.0,16,16,5134.900796890259,2024-12-10 07:52:05,5134.900817155838
epoch,101,5,4.2207574859079844e-05,1.0,16,16,5135.64954328537,2024-12-10 07:52:06,5135.649565219879
epoch,101,10,0.00012024604908993444,1.0,16,16,5136.396140098572,2024-12-10 07:52:07,5136.396161079407
epoch,101,15,6.98815756350286e-05,1.0,16,16,5137.129366159439,2024-12-10 07:52:08,5137.129385948181
epoch,101,20,1.3655392435246826e-05,1.0,16,16,5137.881046056747,2024-12-10 07:52:08,5137.881067037582
epoch,101,25,7.54480102623421e-05,1.0,16,16,5138.621115207672,2024-12-10 07:52:09,5138.621136188507
epoch,101,30,6.0411621348683986e-05,1.0,16,16,5139.35872220993,2024-12-10 07:52:10,5139.3587419986725
epoch,101,35,4.37849206885052e-05,1.0,16,16,5140.091090917587,2024-12-10 07:52:11,5140.091111898422
epoch,101,40,4.4341373285462265e-06,1.0,16,16,5140.931537151337,2024-12-10 07:52:11,5140.9315593242645
epoch,101,45,1.9731527876041203e-05,1.0,16,16,5141.704475164413,2024-12-10 07:52:12,5141.704496145248
epoch,101,50,6.219036042967361e-05,1.0,16,16,5142.440212011337,2024-12-10 07:52:13,5142.440231323242
epoch,101,55,1.5761147839352638e-05,1.0,16,16,5143.190043210983,2024-12-10 07:52:14,5143.190063238144
epoch,101,60,2.6228866124375454e-05,1.0,16,16,5143.932692050934,2024-12-10 07:52:14,5143.932713031769
epoch,101,65,7.145225797896256e-06,1.0,16,16,5144.679576158524,2024-12-10 07:52:15,5144.679596185684
epoch,101,70,6.357497739237387e-05,1.0,16,16,5145.422131061554,2024-12-10 07:52:16,5145.422151327133
epoch,101,75,1.8430065989617292e-05,1.0,16,16,5146.160125017166,2024-12-10 07:52:17,5146.160146951675
epoch,101,80,5.071818391095435e-05,1.0,16,16,5146.939143896103,2024-12-10 07:52:17,5146.939167022705
epoch,101,85,5.2795736384864055e-05,1.0,16,16,5147.67568731308,2024-12-10 07:52:18,5147.675708293915
epoch,101,90,3.264058225497507e-05,1.0,16,16,5148.508798122406,2024-12-10 07:52:19,5148.50882101059
epoch,101,95,2.5383132842982095e-05,1.0,16,16,5149.253025054932,2024-12-10 07:52:20,5149.253046035767
epoch,101,100,1.0639414941291045e-05,1.0,16,16,5149.99760723114,2024-12-10 07:52:21,5149.997630119324
epoch,101,105,2.3619754354017577e-05,1.0,16,16,5150.736072063446,2024-12-10 07:52:21,5150.736112117767
epoch,101,110,3.322003493522098e-06,1.0,16,16,5151.473117351532,2024-12-10 07:52:22,5151.473140001297
epoch,101,115,6.364975629230175e-05,1.0,16,16,5152.222106218338,2024-12-10 07:52:23,5152.222128152847
epoch,101,120,1.2522049706028212e-05,1.0,16,16,5152.968323230743,2024-12-10 07:52:23,5152.968344211578
epoch,101,125,3.8146581768363156e-05,1.0,16,16,5153.7117831707,2024-12-10 07:52:24,5153.711802244186
epoch,101,130,4.853910284094469e-05,1.0,16,16,5154.450656175613,2024-12-10 07:52:25,5154.450678110123
epoch,101,135,7.690158819319877e-06,1.0,16,16,5155.186251163483,2024-12-10 07:52:26,5155.186272144318
epoch,101,140,5.2023289468079755e-05,1.0,16,16,5155.933167219162,2024-12-10 07:52:26,5155.933189153671
epoch,101,145,8.858393684411548e-06,1.0,16,16,5156.684919118881,2024-12-10 07:52:27,5156.684940099716
epoch,101,150,3.666148092004639e-05,1.0,16,16,5157.49551320076,2024-12-10 07:52:28,5157.495534181595
epoch,101,155,1.9491589894539466e-05,1.0,16,16,5158.234952926636,2024-12-10 07:52:29,5158.234975099564
epoch,101,160,5.308328065732065e-06,1.0,16,16,5158.990662097931,2024-12-10 07:52:29,5158.990684270859
epoch,101,165,4.338003755746183e-06,1.0,16,16,5159.727089166641,2024-12-10 07:52:30,5159.727108240128
epoch,101,170,3.0355944980751754e-05,1.0,16,16,5160.469413280487,2024-12-10 07:52:31,5160.469434261322
epoch,101,175,2.7157071855899314e-05,1.0,16,16,5161.213212251663,2024-12-10 07:52:32,5161.2132341861725
epoch,101,180,2.9606106352556026e-06,1.0,16,16,5161.952939987183,2024-12-10 07:52:32,5161.952990055084
epoch,101,185,1.7255611039221628e-05,1.0,16,16,5162.7005162239075,2024-12-10 07:52:33,5162.700538158417
epoch,101,190,7.733779776341405e-07,1.0,16,16,5163.434818029404,2024-12-10 07:52:34,5163.4348402023315
epoch,101,195,2.4995206155565723e-05,1.0,16,16,5164.1817882061005,2024-12-10 07:52:35,5164.181809186935
epoch,101,200,3.969633289250132e-06,1.0,16,16,5164.924210309982,2024-12-10 07:52:35,5164.924231290817
epoch,101,205,5.1517432863124916e-05,1.0,16,16,5165.660099029541,2024-12-10 07:52:36,5165.660120010376
epoch,101,210,7.40071478778174e-06,1.0,16,16,5166.508594989777,2024-12-10 07:52:37,5166.508615970612
epoch,101,215,1.2629745010717835e-05,1.0,16,16,5167.24227309227,2024-12-10 07:52:38,5167.2422931194305
epoch,101,220,8.000504766919196e-05,1.0,16,16,5167.989292144775,2024-12-10 07:52:38,5167.98931312561
epoch,101,225,7.219439963445802e-06,1.0,16,16,5168.7274832725525,2024-12-10 07:52:39,5168.727504253387
epoch,101,230,5.6181374124262647e-05,1.0,16,16,5169.476210355759,2024-12-10 07:52:40,5169.476232051849
epoch,101,235,7.61135858650774e-05,1.0,16,16,5170.2021861076355,2024-12-10 07:52:41,5170.2022070884705
epoch,101,240,4.525630671171664e-05,1.0,16,16,5170.943766117096,2024-12-10 07:52:41,5170.943786144257
epoch,101,245,3.3679056346294413e-07,1.0,16,16,5171.694647073746,2024-12-10 07:52:42,5171.694688081741
epoch,101,250,1.9420472224415946e-05,1.0,16,16,5172.429311990738,2024-12-10 07:52:43,5172.429332971573
epoch,101,255,4.039012544498224e-05,1.0,16,16,5173.165860176086,2024-12-10 07:52:44,5173.165881156921
epoch,101,260,3.2627638990534555e-05,1.0,16,16,5173.888962030411,2024-12-10 07:52:44,5173.888984203339
epoch,101,265,1.603109999607113e-05,1.0,16,16,5174.703394174576,2024-12-10 07:52:45,5174.703415155411
epoch,101,270,3.471391866430399e-05,1.0,16,16,5175.449551105499,2024-12-10 07:52:46,5175.44957113266
epoch,101,275,1.4984278359913815e-05,1.0,16,16,5176.1893491744995,2024-12-10 07:52:47,5176.1893701553345
epoch,101,280,6.864182272964057e-05,1.0,16,16,5176.936378240585,2024-12-10 07:52:47,5176.936400175095
epoch,101,285,1.5548933225226785e-05,1.0,16,16,5177.674169063568,2024-12-10 07:52:48,5177.674191236496
epoch,101,290,3.2390998999842546e-05,1.0,16,16,5178.414374113083,2024-12-10 07:52:49,5178.4143941402435
epoch,101,295,4.6366439900309385e-05,1.0,16,16,5179.153192043304,2024-12-10 07:52:50,5179.153212308884
epoch,101,300,3.1640932771097336e-05,1.0,16,16,5179.89972615242,2024-12-10 07:52:50,5179.899747133255
epoch,101,305,1.3958107311189168e-05,1.0,16,16,5180.643537282944,2024-12-10 07:52:51,5180.6435561180115
epoch,101,310,7.860410000656465e-06,1.0,16,16,5181.388557195663,2024-12-10 07:52:52,5181.388579130173
epoch,102,0,8.927997912379648e-09,1.0,16,16,5181.704596042633,2024-12-10 07:52:52,5181.704615116119
epoch,102,5,4.169877414225936e-05,1.0,16,16,5182.533584117889,2024-12-10 07:52:53,5182.533605098724
epoch,102,10,0.0001186817170130137,1.0,16,16,5183.267195224762,2024-12-10 07:52:54,5183.267218351364
epoch,102,15,6.878190727250229e-05,1.0,16,16,5184.006053209305,2024-12-10 07:52:55,5184.006092071533
epoch,102,20,1.3484349677149258e-05,1.0,16,16,5184.74761390686,2024-12-10 07:52:55,5184.747636079788
epoch,102,25,7.448742793539645e-05,1.0,16,16,5185.478191137314,2024-12-10 07:52:56,5185.478213071823
epoch,102,30,5.9605099394621334e-05,1.0,16,16,5186.236358165741,2024-12-10 07:52:57,5186.236380338669
epoch,102,35,4.3126300502546403e-05,1.0,16,16,5186.965853214264,2024-12-10 07:52:57,5186.965874195099
epoch,102,40,4.355123814805501e-06,1.0,16,16,5187.722547054291,2024-12-10 07:52:58,5187.722568035126
epoch,102,45,1.9530359974178315e-05,1.0,16,16,5188.46626830101,2024-12-10 07:52:59,5188.466288089752
epoch,102,50,6.134635853769977e-05,1.0,16,16,5189.194167137146,2024-12-10 07:53:00,5189.194187164307
epoch,102,55,1.5605536598801048e-05,1.0,16,16,5189.942462921143,2024-12-10 07:53:00,5189.94248509407
epoch,102,60,2.5991148617533416e-05,1.0,16,16,5190.687929153442,2024-12-10 07:53:01,5190.687950134277
epoch,102,65,7.069762758806837e-06,1.0,16,16,5191.52153801918,2024-12-10 07:53:02,5191.521557092667
epoch,102,70,6.273969558637734e-05,1.0,16,16,5192.258686065674,2024-12-10 07:53:03,5192.258708000183
epoch,102,75,1.8219630894049733e-05,1.0,16,16,5192.999568223953,2024-12-10 07:53:04,5192.9995901584625
epoch,102,80,5.0157414242023293e-05,1.0,16,16,5193.747278213501,2024-12-10 07:53:04,5193.747297048569
epoch,102,85,5.2161862888946356e-05,1.0,16,16,5194.48671412468,2024-12-10 07:53:05,5194.486731052399
epoch,102,90,3.225741516010974e-05,1.0,16,16,5195.231192111969,2024-12-10 07:53:06,5195.231214046478
epoch,102,95,2.5041476601713952e-05,1.0,16,16,5195.976607084274,2024-12-10 07:53:06,5195.976629018784
epoch,102,100,1.0554921886460363e-05,1.0,16,16,5196.721332073212,2024-12-10 07:53:07,5196.721352100372
epoch,102,105,2.336015731548669e-05,1.0,16,16,5197.468158006668,2024-12-10 07:53:08,5197.468178987503
epoch,102,110,3.2989076036670575e-06,1.0,16,16,5198.206699132919,2024-12-10 07:53:09,5198.206720113754
epoch,102,115,6.287487335760319e-05,1.0,16,16,5198.945996999741,2024-12-10 07:53:09,5198.946018218994
epoch,102,120,1.2295129100859967e-05,1.0,16,16,5199.773590087891,2024-12-10 07:53:10,5199.773611068726
epoch,102,125,3.767562935236567e-05,1.0,16,16,5200.506018161774,2024-12-10 07:53:11,5200.506039142609
epoch,102,130,4.817081238047908e-05,1.0,16,16,5201.250403165817,2024-12-10 07:53:12,5201.2504251003265
epoch,102,135,7.6200924640636e-06,1.0,16,16,5201.978925228119,2024-12-10 07:53:12,5201.978946208954
epoch,102,140,5.152669894468322e-05,1.0,16,16,5202.723520040512,2024-12-10 07:53:13,5202.723541021347
epoch,102,145,8.755535911958672e-06,1.0,16,16,5203.463201999664,2024-12-10 07:53:14,5203.463223218918
epoch,102,150,3.6159366353401775e-05,1.0,16,16,5204.1994161605835,2024-12-10 07:53:15,5204.199438095093
epoch,102,155,1.9207374172424175e-05,1.0,16,16,5204.942991256714,2024-12-10 07:53:15,5204.943012237549
epoch,102,160,5.278209096379036e-06,1.0,16,16,5205.682071208954,2024-12-10 07:53:16,5205.682089090347
epoch,102,165,4.295406798547104e-06,1.0,16,16,5206.418730974197,2024-12-10 07:53:17,5206.418751955032
epoch,102,170,3.00746527742657e-05,1.0,16,16,5207.23818397522,2024-12-10 07:53:18,5207.238205909729
epoch,102,175,2.6840882923855068e-05,1.0,16,16,5207.967022180557,2024-12-10 07:53:18,5207.967043161392
epoch,102,180,2.9328087773665697e-06,1.0,16,16,5208.72518825531,2024-12-10 07:53:19,5208.725212335587
epoch,102,185,1.708553409014994e-05,1.0,16,16,5209.461173057556,2024-12-10 07:53:20,5209.461194038391
epoch,102,190,7.621593300421788e-07,1.0,16,16,5210.212168931961,2024-12-10 07:53:21,5210.212191104889
epoch,102,195,2.4679431812084874e-05,1.0,16,16,5210.951267242432,2024-12-10 07:53:21,5210.951288223267
epoch,102,200,3.919029509124636e-06,1.0,16,16,5211.688694000244,2024-12-10 07:53:22,5211.688714027405
epoch,102,205,5.0840689269883466e-05,1.0,16,16,5212.434586286545,2024-12-10 07:53:23,5212.43460726738
epoch,102,210,7.326970020168319e-06,1.0,16,16,5213.179017066956,2024-12-10 07:53:24,5213.179039955139
epoch,102,215,1.251653615411453e-05,1.0,16,16,5213.921212911606,2024-12-10 07:53:24,5213.921233177185
epoch,102,220,7.908565971701738e-05,1.0,16,16,5214.850299119949,2024-12-10 07:53:25,5214.850321292877
epoch,102,225,7.157656140562015e-06,1.0,16,16,5215.645531177521,2024-12-10 07:53:26,5215.64555311203
epoch,102,230,5.5746428817605046e-05,1.0,16,16,5216.461596250534,2024-12-10 07:53:27,5216.461617231369
epoch,102,235,7.522716785381044e-05,1.0,16,16,5217.270001173019,2024-12-10 07:53:28,5217.270022153854
epoch,102,240,4.46367897049723e-05,1.0,16,16,5218.094922065735,2024-12-10 07:53:29,5218.094945192337
epoch,102,245,3.316039539474868e-07,1.0,16,16,5218.920634269714,2024-12-10 07:53:29,5218.920653104782
epoch,102,250,1.9214615081565327e-05,1.0,16,16,5219.746089935303,2024-12-10 07:53:30,5219.746111154556
epoch,102,255,3.998911195600167e-05,1.0,16,16,5220.579367160797,2024-12-10 07:53:31,5220.579390048981
epoch,102,260,3.231473033727098e-05,1.0,16,16,5221.366016149521,2024-12-10 07:53:32,5221.36603808403
epoch,102,265,1.5838286513204912e-05,1.0,16,16,5222.192517280579,2024-12-10 07:53:33,5222.192539215088
epoch,102,270,3.436461392061796e-05,1.0,16,16,5222.995012044907,2024-12-10 07:53:34,5222.995038032532
epoch,102,275,1.4785387536381444e-05,1.0,16,16,5223.885154008865,2024-12-10 07:53:34,5223.885176181793
epoch,102,280,6.78265853830744e-05,1.0,16,16,5224.657754182816,2024-12-10 07:53:35,5224.657774209976
epoch,102,285,1.5379348696456214e-05,1.0,16,16,5225.44461107254,2024-12-10 07:53:36,5225.444632053375
epoch,102,290,3.1962997294034413e-05,1.0,16,16,5226.2004861831665,2024-12-10 07:53:37,5226.20050907135
epoch,102,295,4.586441624880821e-05,1.0,16,16,5226.95849609375,2024-12-10 07:53:37,5226.958516120911
epoch,102,300,3.135202105642503e-05,1.0,16,16,5227.68873333931,2024-12-10 07:53:38,5227.688754320145
epoch,102,305,1.3766933116755373e-05,1.0,16,16,5228.433163166046,2024-12-10 07:53:39,5228.433184146881
epoch,102,310,7.787438472197985e-06,1.0,16,16,5229.172233104706,2024-12-10 07:53:40,5229.1722712516785
epoch,103,0,8.778657934785385e-09,1.0,16,16,5229.501243114471,2024-12-10 07:53:40,5229.501263141632
epoch,103,5,4.125436183786313e-05,1.0,16,16,5230.2347111701965,2024-12-10 07:53:41,5230.2347321510315
epoch,103,10,0.0001171753947526204,1.0,16,16,5230.97100019455,2024-12-10 07:53:41,5230.9710211753845
epoch,103,15,6.780882426519191e-05,1.0,16,16,5231.795607089996,2024-12-10 07:53:42,5231.795628070831
epoch,103,20,1.3308919060711741e-05,1.0,16,16,5232.532948970795,2024-12-10 07:53:43,5232.532968997955
epoch,103,25,7.354918866743496e-05,1.0,16,16,5233.275485277176,2024-12-10 07:53:44,5233.275506258011
epoch,103,30,5.8882936975204235e-05,1.0,16,16,5234.017234325409,2024-12-10 07:53:45,5234.017254114151
epoch,103,35,4.251602800035452e-05,1.0,16,16,5234.757295131683,2024-12-10 07:53:45,5234.757316112518
epoch,103,40,4.280065643198185e-06,1.0,16,16,5235.503478050232,2024-12-10 07:53:46,5235.503498077393
epoch,103,45,1.9288317987304276e-05,1.0,16,16,5236.229530096054,2024-12-10 07:53:47,5236.229552268982
epoch,103,50,6.0495678784405266e-05,1.0,16,16,5236.957148313522,2024-12-10 07:53:47,5236.957169294357
epoch,103,55,1.5430318558124628e-05,1.0,16,16,5237.6925230026245,2024-12-10 07:53:48,5237.6925439834595
epoch,103,60,2.5759719567291597e-05,1.0,16,16,5238.430969238281,2024-12-10 07:53:49,5238.430989027023
epoch,103,65,6.997368471797961e-06,1.0,16,16,5239.185281038284,2024-12-10 07:53:50,5239.185300111771
epoch,103,70,6.195582691180364e-05,1.0,16,16,5240.01228427887,2024-12-10 07:53:51,5240.012306213379
epoch,103,75,1.8046008187683536e-05,1.0,16,16,5240.759710073471,2024-12-10 07:53:51,5240.759747028351
epoch,103,80,4.958029966918062e-05,1.0,16,16,5241.517259120941,2024-12-10 07:53:52,5241.517279148102
epoch,103,85,5.157763692430541e-05,1.0,16,16,5242.251686096191,2024-12-10 07:53:53,5242.251708269119
epoch,103,90,3.19714557958599e-05,1.0,16,16,5242.984737157822,2024-12-10 07:53:53,5242.984758138657
epoch,103,95,2.4779453025994262e-05,1.0,16,16,5243.726586103439,2024-12-10 07:53:54,5243.726607084274
epoch,103,100,1.0477189923160149e-05,1.0,16,16,5244.4948580265045,2024-12-10 07:53:55,5244.4948790073395
epoch,103,105,2.309354608665635e-05,1.0,16,16,5245.238592147827,2024-12-10 07:53:56,5245.238615036011
epoch,103,110,3.2671975786809757e-06,1.0,16,16,5245.984519958496,2024-12-10 07:53:56,5245.984542131424
epoch,103,115,6.210503426569268e-05,1.0,16,16,5246.721024990082,2024-12-10 07:53:57,5246.721063137054
epoch,103,120,1.209491417859604e-05,1.0,16,16,5247.471834182739,2024-12-10 07:53:58,5247.471855163574
epoch,103,125,3.720832504417239e-05,1.0,16,16,5248.28426027298,2024-12-10 07:53:59,5248.284281253815
epoch,103,130,4.7564603109269754e-05,1.0,16,16,5249.024040937424,2024-12-10 07:54:00,5249.024061918259
epoch,103,135,7.5296242515152805e-06,1.0,16,16,5249.762606143951,2024-12-10 07:54:00,5249.762628078461
epoch,103,140,5.0984572078557755e-05,1.0,16,16,5250.501464128494,2024-12-10 07:54:01,5250.501484155655
epoch,103,145,8.657694497201957e-06,1.0,16,16,5251.245803117752,2024-12-10 07:54:02,5251.245824098587
epoch,103,150,3.574093201546137e-05,1.0,16,16,5251.975280284882,2024-12-10 07:54:02,5251.975301265717
epoch,103,155,1.893704734476352e-05,1.0,16,16,5252.709242105484,2024-12-10 07:54:03,5252.709263086319
epoch,103,160,5.240222693467756e-06,1.0,16,16,5253.45098400116,2024-12-10 07:54:04,5253.451004266739
epoch,103,165,4.242844432509826e-06,1.0,16,16,5254.190783023834,2024-12-10 07:54:05,5254.190801143646
epoch,103,170,2.969648232842514e-05,1.0,16,16,5254.944583892822,2024-12-10 07:54:05,5254.94460606575
epoch,103,175,2.6464754288283966e-05,1.0,16,16,5255.696681022644,2024-12-10 07:54:06,5255.696702003479
epoch,103,180,2.906803553080053e-06,1.0,16,16,5256.52213716507,2024-12-10 07:54:07,5256.522197961807
